,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
5047,228828,https://sofifa.com/player/228828/rodrigo-tarin-higon/220002,Rodri Tarín,Rodrigo Tarín Higón,"CB, RB",70,77,3000000.0,6000.0,24,1996-07-05,182,77,100888.0,CD Leganés,Spanish Segunda División,2.0,SUB,15.0,,2018-07-02,2023.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,5400000.0,,"Injury Prone, Dives Into Tackles (AI)",76.0,36.0,52.0,61.0,70.0,71.0,47,24,66,66,29,58,33,30,52,68,71,80,59,70,41,59,73,63,76,44,70,73,21,42,40,56,69,71,68,13,13,14,9,8,,52+2,52+2,52+2,54,53,53,53,54,54+2,54+2,54+2,56+2,57+2,57+2,57+2,56+2,66+2,66+2,66+2,66+2,66+2,68+2,70+2,70+2,70+2,68+2,17+2,https://cdn.sofifa.net/players/228/828/22_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
5061,229991,https://sofifa.com/player/229991/francisco-jose-villalba-rodrigo/220002,Fran Villalba,Francisco José Villalba Rodrigo,"LM, CAM, CM",70,74,2300000.0,11000.0,23,1998-05-11,172,63,459.0,Real Sporting de Gijón,Spanish Segunda División,2.0,CAM,21.0,Birmingham City,,2022.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,,,"Finesse Shot, Flair, Technical Dribbler (AI)",69.0,63.0,71.0,73.0,48.0,40.0,66,66,37,72,51,71,76,73,69,73,71,67,85,68,90,58,39,54,35,66,37,52,64,72,57,64,51,49,39,9,10,14,5,14,,62+2,62+2,62+2,70,68,68,68,70,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,60+2,58+2,58+2,58+2,60+2,57+2,48+2,48+2,48+2,57+2,16+2,https://cdn.sofifa.net/players/229/991/22_120.png,https://cdn.sofifa.net/teams/459/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
5451,259681,https://sofifa.com/player/259681/rodrigo-sanchez-rodriguez/220002,Rodri,Rodrigo Sánchez Rodríguez,"LM, CAM, CM",70,82,3900000.0,9000.0,21,2000-05-16,168,62,449.0,Real Betis Balompié,Spain Primera Division,1.0,RES,28.0,,2019-07-01,2022.0,45,Spain,,,,Left,4,3,1,High/Medium,Normal (170-),No,9000000.0,,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",73.0,65.0,65.0,72.0,37.0,53.0,62,65,47,72,38,73,34,40,66,72,77,70,76,68,81,69,60,54,50,73,56,35,65,68,43,50,32,40,41,11,12,11,13,13,,65+2,65+2,65+2,70,69,69,69,70,70+2,70+2,70+2,69+2,65+2,65+2,65+2,69+2,56+2,54+2,54+2,54+2,56+2,53+2,47+2,47+2,47+2,53+2,18+2,https://cdn.sofifa.net/players/259/681/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
9616,252324,https://sofifa.com/player/252324/rodrigo-riquelme-reche/220002,Riquelme,Rodrigo Riquelme Reche,"RM, LM",66,80,2100000.0,9000.0,21,2000-04-02,174,66,110069.0,CD Mirandés,Spanish Segunda División,2.0,SUB,22.0,Atlético de Madrid,,2022.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,,76.0,62.0,57.0,69.0,40.0,53.0,49,65,49,63,61,69,49,44,55,68,76,76,77,64,79,58,55,57,48,61,58,41,66,63,55,62,37,39,38,9,10,8,9,12,,63+2,63+2,63+2,66,66,66,66,66,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,54+2,52+2,52+2,52+2,54+2,52+2,47+2,47+2,47+2,52+2,16+2,https://cdn.sofifa.net/players/252/324/22_120.png,https://cdn.sofifa.net/teams/110069/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
375,234153,https://sofifa.com/player/234153/carlos-soler-barragan/220002,Carlos Soler,Carlos Soler Barragán,"CM, RM, LM",81,88,51500000.0,39000.0,24,1997-01-02,180,76,461.0,Valencia CF,Spain Primera Division,1.0,RM,10.0,,2015-07-01,2023.0,45,Spain,,,,Right,4,3,2,Medium/Medium,Lean (170-185),Yes,118500000.0,,"Early Crosser, Long Shot Taker (AI), Team Player",78.0,77.0,82.0,79.0,71.0,71.0,77,78,56,85,66,80,80,82,82,81,75,80,75,83,73,77,58,81,70,76,65,74,78,81,86,76,67,79,68,6,14,7,13,11,,76+2,76+2,76+2,80,79,79,79,80,81+2,81+2,81+2,80+2,81+2,81+2,81+2,80+2,77+2,77+2,77+2,77+2,77+2,76+2,71+2,71+2,71+2,76+2,19+2,https://cdn.sofifa.net/players/234/153/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
1148,162895,https://sofifa.com/player/162895/francesc-fabregas-i-soler/220002,Cesc Fàbregas,Francesc Fàbregas i Soler,"CM, CAM, CDM",76,76,3500000.0,44000.0,34,1987-05-04,179,76,69.0,AS Monaco,French Ligue 1,1.0,SUB,4.0,,2019-01-11,2022.0,45,Spain,,,,Right,3,3,4,Medium/Medium,Normal (170-),Yes,6700000.0,,"Leadership, Long Passer (AI), Playmaker (AI)",40.0,67.0,81.0,75.0,62.0,55.0,74,63,57,83,68,75,78,79,82,80,42,38,62,76,70,70,50,41,62,68,54,64,68,86,78,84,68,58,53,6,10,8,15,15,,66+3,66+3,66+3,70,71,71,71,70,74+2,74+2,74+2,70+3,75+1,75+1,75+1,70+3,64+3,69+3,69+3,69+3,64+3,61+3,62+3,62+3,62+3,61+3,18+3,https://cdn.sofifa.net/players/162/895/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/es.png
3211,193844,https://sofifa.com/player/193844/francisco-portillo-soler/220002,Portillo,Francisco Portillo Soler,"RM, LM",72,72,1900000.0,9000.0,31,1990-06-13,169,60,1861.0,Unión Deportiva Almería,Spanish Segunda División,2.0,SUB,8.0,,2021-07-22,2023.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,3000000.0,,,64.0,69.0,74.0,73.0,55.0,62.0,75,70,59,74,64,73,76,63,72,71,66,63,74,72,82,68,56,65,63,69,57,56,73,75,62,70,52,56,53,14,15,8,16,11,,69+2,69+2,69+2,72,71,71,71,72,72,72,72,71+1,71+1,71+1,71+1,71+1,64+2,64+2,64+2,64+2,64+2,62+2,59+2,59+2,59+2,62+2,20+2,https://cdn.sofifa.net/players/193/844/22_120.png,https://cdn.sofifa.net/teams/1861/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
8520,254320,https://sofifa.com/player/254320/jorge-padilla-soler/220002,Jorge Padilla,Jorge Padilla Soler,"ST, CAM",67,80,2500000.0,3000.0,20,2001-04-23,175,66,1853.0,Levante Unión Deportiva,Spain Primera Division,1.0,RES,32.0,CD Tenerife,,2022.0,45,Spain,,,,Right,3,3,1,High/High,Lean (170-185),No,,,"Flair, Technical Dribbler (AI)",81.0,68.0,53.0,71.0,32.0,58.0,47,69,58,63,65,70,41,37,45,68,84,78,80,61,81,72,82,66,56,64,46,12,65,55,65,70,32,35,32,14,9,12,7,12,,67+2,67+2,67+2,66,67,67,67,66,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,50+2,45+2,45+2,45+2,50+2,48+2,43+2,43+2,43+2,48+2,16+2,https://cdn.sofifa.net/players/254/320/22_120.png,https://cdn.sofifa.net/teams/1853/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
12598,231016,https://sofifa.com/player/231016/ian-pino-soler/220002,Ian Soler,Ían Pino Soler,CB,63,68,625000.0,2000.0,25,1996-01-23,188,80,110749.0,Zagłębie Lubin,Polish T-Mobile Ekstraklasa,1.0,LCB,32.0,,2021-07-05,2023.0,45,Spain,,,,Right,3,2,1,Low/Medium,Lean (185+),No,891000.0,,,59.0,33.0,45.0,46.0,63.0,66.0,38,24,63,60,40,35,31,30,50,54,63,56,57,56,57,51,70,54,75,32,58,64,21,31,42,47,63,64,62,8,6,15,15,15,,45+2,45+2,45+2,43,42,42,42,43,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,56+2,59+2,59+2,59+2,56+2,58+2,63+2,63+2,63+2,58+2,16+2,https://cdn.sofifa.net/players/231/016/22_120.png,https://cdn.sofifa.net/teams/110749/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/es.png
283,244260,https://sofifa.com/player/244260/daniel-olmo-carvajal/220002,Dani Olmo,Daniel Olmo Carvajal,"CAM, CF",82,87,46000000.0,78000.0,23,1998-05-07,179,72,112172.0,RB Leipzig,German 1. Bundesliga,1.0,SUB,25.0,,2020-01-25,2024.0,45,Spain,1362.0,LW,19.0,Right,4,4,3,Medium/High,Lean (170-185),No,81700000.0,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",67.0,76.0,81.0,86.0,50.0,60.0,78,74,43,84,76,86,72,75,79,86,77,58,86,83,86,79,55,80,54,77,51,57,82,83,66,82,50,50,44,15,15,13,12,11,,74+3,74+3,74+3,80,80,80,80,80,82+3,82+3,82+3,81+3,80+3,80+3,80+3,81+3,68+3,68+3,68+3,68+3,68+3,64+3,55+3,55+3,55+3,64+3,21+3,https://cdn.sofifa.net/players/244/260/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
163,201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/220002,Morata,Álvaro Borja Morata Martín,ST,83,83,37000000.0,84000.0,28,1992-10-23,190,84,45.0,Juventus,Italian Serie A,1.0,ST,9.0,Atlético de Madrid,,2022.0,45,Spain,1362.0,SUB,7.0,Right,4,3,3,Medium/Medium,Unique,Yes,,,Speed Dribbler (AI),82.0,80.0,72.0,81.0,31.0,77.0,72,84,86,78,80,83,78,44,60,83,79,85,72,80,63,80,84,77,80,72,69,24,87,77,75,79,37,14,20,4,5,4,4,5,,83,83,83,81,82,82,82,81,80+3,80+3,80+3,79+3,71+3,71+3,71+3,79+3,58+3,55+3,55+3,55+3,58+3,54+3,50+3,50+3,50+3,54+3,13+3,https://cdn.sofifa.net/players/201/153/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
8563,256516,https://sofifa.com/player/256516/nicholas-williams-arthuer/220002,Nico Williams,Nicholas Williams Arthuer,"RW, LW",67,81,2400000.0,4000.0,18,2002-07-12,181,67,448.0,Athletic Club de Bilbao,Spain Primera Division,1.0,RES,30.0,,2020-07-01,2024.0,45,Spain,,,,Right,4,4,1,Medium/Medium,Lean (170-185),No,6500000.0,,"Flair, Outside Foot Shot",82.0,64.0,59.0,70.0,21.0,54.0,64,66,70,62,51,70,63,57,45,69,86,79,84,51,74,65,66,55,62,60,29,12,64,57,62,68,16,16,17,9,13,12,12,14,,66+2,66+2,66+2,67,66,66,66,67,64+2,64+2,64+2,65+2,55+2,55+2,55+2,65+2,46+2,39+2,39+2,39+2,46+2,43+2,35+2,35+2,35+2,43+2,16+2,https://cdn.sofifa.net/players/256/516/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
387,251854,https://sofifa.com/player/251854/pedro-gonzalez-lopez/220002,Pedri,Pedro González López,CM,81,91,54000000.0,51000.0,18,2002-11-25,174,61,241.0,FC Barcelona,Spain Primera Division,1.0,LCM,16.0,,2020-08-04,2022.0,45,Spain,1362.0,LCM,26.0,Right,4,4,2,High/High,Lean (170-185),No,121500000.0,"#Engine, #Acrobat","Solid Player, Flair, Technical Dribbler (AI)",78.0,65.0,79.0,84.0,66.0,63.0,68,68,50,85,45,84,73,51,80,83,81,76,88,81,89,62,65,86,53,65,59,68,77,86,53,84,65,73,63,12,7,11,8,8,,71+2,71+2,71+2,79,78,78,78,79,81+2,81+2,81+2,80+2,81+2,81+2,81+2,80+2,75+2,75+2,75+2,75+2,75+2,73+2,66+2,66+2,66+2,73+2,17+2,https://cdn.sofifa.net/players/251/854/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
666,156433,https://sofifa.com/player/156433/alfredo-talavera/220002,A. Talavera,Alfredo Talavera Díaz,GK,78,78,1600000.0,8000.0,38,1982-09-18,186,85,1881.0,Club Universidad Nacional,Mexican Liga MX,1.0,GK,1.0,,2020-07-03,2022.0,83,Mexico,,,,Right,4,1,1,Medium/Medium,Normal (185+),No,2700000.0,,"Solid Player, GK Long Throw, Comes For Crosses",,,,,,,15,13,14,35,13,10,15,14,35,21,58,58,57,70,47,53,82,36,75,13,38,24,14,50,44,60,26,13,14,80,80,70,75,77,58.0,31+2,31+2,31+2,29,31,31,31,29,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,30+2,32+2,32+2,32+2,30+2,30+2,32+2,32+2,32+2,30+2,77+1,https://cdn.sofifa.net/players/156/433/22_120.png,https://cdn.sofifa.net/teams/1881/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/mx.png
1173,186098,https://sofifa.com/player/186098/rodolfo-cota/220002,R. Cota,Rodolfo Cota Robles,GK,76,76,2400000.0,18000.0,33,1987-07-03,183,86,110781.0,Club León,Mexican Liga MX,1.0,SUB,30.0,,2018-07-06,2022.0,83,Mexico,1386.0,SUB,12.0,Right,2,1,1,Medium/Medium,Normal (170-185),No,4100000.0,,"Solid Player, Comes For Crosses",,,,,,,12,12,14,26,13,15,15,12,31,25,59,56,52,73,60,50,69,36,80,16,29,14,11,55,25,65,25,13,12,75,70,67,79,79,58.0,31+2,31+2,31+2,30,31,31,31,30,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,28+2,30+2,30+2,30+2,28+2,28+2,29+2,29+2,29+2,28+2,75+1,https://cdn.sofifa.net/players/186/098/22_120.png,https://cdn.sofifa.net/teams/110781/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
389,140233,https://sofifa.com/player/140233/guillermo-ochoa/220002,G. Ochoa,Francisco Guillermo Ochoa Magaña,GK,80,80,2300000.0,27000.0,35,1985-07-13,190,85,1879.0,Club América,Mexican Liga MX,1.0,GK,13.0,,2019-08-06,2022.0,83,Mexico,1386.0,GK,13.0,Right,3,1,1,Medium/Medium,Lean (170-185),Yes,3900000.0,,"Leadership, GK Long Throw, Cautious With Crosses",,,,,,,15,12,19,36,16,10,14,17,37,18,47,50,65,74,42,54,75,34,56,11,19,23,16,48,16,62,21,10,12,79,75,72,80,83,48.0,30+2,30+2,30+2,28,30,30,30,28,31+2,31+2,31+2,30+2,32+2,32+2,32+2,30+2,28+2,30+2,30+2,30+2,28+2,28+2,27+2,27+2,27+2,28+2,78+2,https://cdn.sofifa.net/players/140/233/22_120.png,https://cdn.sofifa.net/teams/1879/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
9556,247428,https://sofifa.com/player/247428/david-ochoa/220002,D. Ochoa,David Ochoa,GK,66,76,1600000.0,1000.0,20,2001-01-16,188,80,111065.0,Real Salt Lake,USA Major League Soccer,1.0,SUB,1.0,,2018-11-28,2021.0,83,Mexico,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,2600000.0,,,,,,,,,7,5,11,21,4,6,8,8,20,10,28,25,33,59,38,48,59,38,68,6,20,9,7,38,14,31,8,9,10,66,66,64,64,69,27.0,21+2,21+2,21+2,17,20,20,20,17,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,65+2,https://cdn.sofifa.net/players/247/428/22_120.png,https://cdn.sofifa.net/teams/111065/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/mx.png
672,171897,https://sofifa.com/player/171897/andres-guardado/220002,A. Guardado,José Andrés Guardado Hernández,"CDM, CM, LM",78,78,4800000.0,24000.0,34,1986-09-28,169,67,449.0,Real Betis Balompié,Spain Primera Division,1.0,LDM,18.0,,2017-07-07,2022.0,83,Mexico,1386.0,LCM,18.0,Left,2,3,3,Medium/Medium,Lean (170-),Yes,10100000.0,,Injury Prone,64.0,68.0,80.0,79.0,73.0,69.0,74,64,55,82,69,78,78,80,79,80,67,62,79,77,87,73,71,81,60,73,74,75,69,82,70,76,74,75,76,7,10,10,11,10,,69+3,69+3,69+3,74,74,74,74,74,77+1,77+1,77+1,75+3,78,78,78,75+3,76+2,77+1,77+1,77+1,76+2,74+3,72+3,72+3,72+3,74+3,17+3,https://cdn.sofifa.net/players/171/897/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
2915,233260,https://sofifa.com/player/233260/alexis-vega/220002,A. Vega,Ernesto Alexis Vega Rojas,"ST, CF, CAM",73,81,7000000.0,34000.0,23,1997-11-25,173,77,1880.0,Club Deportivo Guadalajara,Mexican Liga MX,1.0,CAM,10.0,,2019-01-01,2022.0,83,Mexico,1386.0,LW,20.0,Right,3,3,1,Medium/Low,Normal (170-185),No,13300000.0,,"Finesse Shot, Long Shot Taker (AI), Playmaker (AI)",78.0,74.0,72.0,77.0,30.0,72.0,65,76,59,76,65,80,53,70,72,76,79,78,77,72,75,75,70,78,76,75,55,16,71,75,66,71,44,19,18,5,11,12,8,7,,73+2,73+2,73+2,75,75,75,75,75,76+2,76+2,76+2,75+2,69+2,69+2,69+2,75+2,55+2,53+2,53+2,53+2,55+2,50+2,45+2,45+2,45+2,50+2,15+2,https://cdn.sofifa.net/players/233/260/22_120.png,https://cdn.sofifa.net/teams/1880/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
921,198140,https://sofifa.com/player/198140/rogelio-funes-mori/220002,R. Funes Mori,Rogelio Gabriel Funes Mori,ST,77,77,10500000.0,51000.0,30,1991-03-05,186,78,1032.0,CF Monterrey,Mexican Liga MX,1.0,ST,7.0,,2015-06-12,2022.0,83,Mexico,1386.0,ST,11.0,Right,4,4,1,High/Medium,Lean (185+),Yes,16800000.0,,"Dives Into Tackles (AI), Finesse Shot, Flair, Outside Foot Shot, Team Player",77.0,77.0,68.0,74.0,43.0,81.0,65,82,77,70,74,75,75,58,65,74,80,75,74,73,66,75,82,82,81,69,78,49,78,72,73,72,25,45,44,8,10,15,6,15,,77,77,77,74,75,75,75,74,74+2,74+2,74+2,74+2,70+2,70+2,70+2,74+2,62+2,60+2,60+2,60+2,62+2,60+2,57+2,57+2,57+2,60+2,17+2,https://cdn.sofifa.net/players/198/140/22_120.png,https://cdn.sofifa.net/teams/1032/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
2349,237997,https://sofifa.com/player/237997/uriel-antuna/220002,U. Antuna,Carlos Uriel Antuna Romero,"LM, RM, RW",74,80,6500000.0,34000.0,23,1997-08-21,174,59,1880.0,Club Deportivo Guadalajara,Mexican Liga MX,1.0,SUB,7.0,,2020-01-01,2023.0,83,Mexico,1386.0,SUB,21.0,Right,3,3,1,Medium/Medium,Lean (170-185),No,12400000.0,"#Speedster, #Acrobat",Speed Dribbler (AI),92.0,59.0,65.0,76.0,31.0,47.0,70,65,46,70,48,80,54,48,60,69,95,90,90,62,74,62,51,78,32,45,45,35,70,61,45,60,24,31,32,10,13,14,9,11,,65+2,65+2,65+2,72,70,70,70,72,70+2,70+2,70+2,73+2,63+2,63+2,63+2,73+2,58+2,50+2,50+2,50+2,58+2,54+2,40+2,40+2,40+2,54+2,17+2,https://cdn.sofifa.net/players/237/997/22_120.png,https://cdn.sofifa.net/teams/1880/60.png,https://cdn.sofifa.net/flags/mx.png,https://cdn.sofifa.net/teams/1386/60.png,https://cdn.sofifa.net/flags/mx.png
403,182494,https://sofifa.com/player/182494/fernando-muslera/220002,F. Muslera,Néstor Fernando Muslera Micol,GK,80,80,2300000.0,32000.0,35,1986-06-16,190,74,325.0,Galatasaray SK,Turkish Süper Lig,1.0,GK,1.0,,2011-08-11,2024.0,60,Uruguay,,,,Right,2,1,3,Medium/Medium,Normal (185+),No,4600000.0,,"Leadership, GK Long Throw, Team Player, Rushes Out Of Goal",,,,,,,15,10,12,44,10,25,14,10,47,27,60,62,68,78,62,54,84,40,68,10,32,23,13,62,24,60,12,16,16,78,80,72,82,79,61.0,32+3,32+3,32+3,35,36,36,36,35,39+3,39+3,39+3,37+3,39+3,39+3,39+3,37+3,32+3,35+3,35+3,35+3,32+3,31+3,30+3,30+3,30+3,31+3,79+1,https://cdn.sofifa.net/players/182/494/22_120.png,https://cdn.sofifa.net/teams/325/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/uy.png
1462,253290,https://sofifa.com/player/253290/matias-vina/220002,M. Viña,Matías Viña,LB,76,82,11000000.0,35000.0,23,1997-11-09,181,70,52.0,Roma,Italian Serie A,1.0,LB,5.0,,2021-08-09,2026.0,60,Uruguay,,,,Left,3,2,1,High/Medium,Lean (170-185),No,20900000.0,,Speed Dribbler (AI),82.0,62.0,71.0,75.0,69.0,69.0,78,65,56,74,55,74,68,63,67,75,83,82,79,71,77,64,77,84,66,60,55,69,66,64,47,68,70,71,71,6,10,15,9,11,,68+2,68+2,68+2,73,70,70,70,73,71+2,71+2,71+2,74+2,71+2,71+2,71+2,74+2,75+2,71+2,71+2,71+2,75+2,74+2,68+2,68+2,68+2,74+2,16+2,https://cdn.sofifa.net/players/253/290/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/uy.png
1167,182495,https://sofifa.com/player/182495/martin-caceres/220002,M. Cáceres,José Martín Cáceres Silva,"CB, RB",76,76,2400000.0,28000.0,34,1987-04-07,180,78,1842.0,Cagliari,Italian Serie A,1.0,SUB,4.0,,2021-09-01,2022.0,60,Uruguay,,,,Right,3,3,2,Medium/High,Lean (170-185),No,4100000.0,,"Long Throw-in, Injury Prone, Dives Into Tackles (AI), Early Crosser, Power Header",70.0,51.0,63.0,69.0,77.0,75.0,66,37,75,66,65,66,68,41,64,68,68,71,72,70,76,69,91,72,74,59,78,78,50,58,50,78,76,78,78,2,3,4,2,4,,61+2,61+2,61+2,62,61,61,61,62,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,72+2,72+2,72+2,72+2,72+2,73+2,76,76,76,73+2,10+2,https://cdn.sofifa.net/players/182/495/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/uy.png
3798,253306,https://sofifa.com/player/253306/manuel-ugarte/220002,M. Ugarte,Manuel Ugarte Ribeiro,"CM, CDM",72,84,5500000.0,7000.0,20,2001-04-11,182,77,237.0,Sporting CP,Portuguese Liga ZON SAGRES,1.0,SUB,15.0,,2021-08-09,2026.0,60,Uruguay,,,,Right,3,3,1,High/High,Normal (170-185),No,12100000.0,,Dives Into Tackles (AI),68.0,59.0,63.0,71.0,69.0,70.0,46,61,39,74,39,73,43,38,72,74,67,68,66,73,59,54,49,75,72,64,65,73,69,67,42,54,69,75,73,6,10,16,8,13,,64+2,64+2,64+2,68,68,68,68,68,70+2,70+2,70+2,68+2,72+2,72+2,72+2,68+2,69+2,72+2,72+2,72+2,69+2,69+2,68+2,68+2,68+2,69+2,17+2,https://cdn.sofifa.net/players/253/306/22_120.png,https://cdn.sofifa.net/teams/237/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/uy.png
800,227535,https://sofifa.com/player/227535/rodrigo-bentancur/220002,R. Bentancur,Rodrigo Bentancur Colmán,CM,78,83,21000000.0,61000.0,24,1997-06-25,187,78,45.0,Juventus,Italian Serie A,1.0,RES,30.0,,2017-07-01,2024.0,60,Uruguay,,,,Right,4,4,2,Medium/Medium,Lean (185+),No,36200000.0,,,73.0,62.0,79.0,80.0,75.0,76.0,77,55,62,83,71,83,73,68,79,82,69,77,70,78,68,69,73,86,70,65,78,78,64,76,64,80,78,77,71,8,7,14,14,12,,69+2,69+2,69+2,75,73,73,73,75,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,78+2,79+2,79+2,79+2,78+2,77+2,75+2,75+2,75+2,77+2,18+2,https://cdn.sofifa.net/players/227/535/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/uy.png
840,240699,https://sofifa.com/player/240699/nicolas-de-la-cruz/220002,N. De la Cruz,Diego Nicolás De La Cruz Arcosa,"CM, CAM, LW",78,84,22000000.0,17000.0,24,1997-06-01,167,65,1876.0,River Plate,Argentina Primera División,1.0,RAM,11.0,,2017-08-15,2022.0,60,Uruguay,,,,Right,4,4,1,High/High,Normal (170-),No,35200000.0,"#Engine, #Acrobat","Long Shot Taker (AI), Speed Dribbler (AI)",84.0,75.0,77.0,81.0,69.0,67.0,72,73,69,79,72,81,83,76,72,78,86,83,92,77,86,80,83,93,44,75,87,71,79,80,69,82,64,74,64,9,6,9,7,9,,75+2,75+2,75+2,79,79,79,79,79,79+2,79+2,79+2,79+2,78+2,78+2,78+2,79+2,76+2,74+2,74+2,74+2,76+2,75+2,70+2,70+2,70+2,75+2,15+2,https://cdn.sofifa.net/players/240/699/22_120.png,https://cdn.sofifa.net/teams/1876/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/uy.png
