,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
476,227290,https://sofifa.com/player/227290/marko-dmitrovic/220002,M. Dmitrović,Marko Dmitrović,GK,80,81,16000000.0,26000.0,29,1992-01-24,194,94,481.0,Sevilla FC,Spain Primera Division,1.0,SUB,1.0,,2021-07-04,2025.0,51,Serbia,,,,Left,2,1,1,Medium/Medium,Stocky (185+),Yes,34800000.0,,"GK Long Throw, Team Player",,,,,,,30,20,20,40,20,8,20,18,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,58,59,19,22,20,77,79,78,80,81,37.0,30+2,30+2,30+2,26,28,28,28,26,29+2,29+2,29+2,29+2,32+2,32+2,32+2,29+2,30+2,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,30+2,79+2,https://cdn.sofifa.net/players/227/290/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
8593,258718,https://sofifa.com/player/258718/marko-ilic/220002,M. Ilic,Marko Ilić,GK,67,74,1700000.0,3000.0,23,1998-02-03,191,81,100081.0,KV Kortrijk,Belgian Jupiler Pro League,1.0,GK,31.0,,2020-09-10,2024.0,51,Serbia,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,2800000.0,,,,,,,,,11,9,11,17,8,15,13,14,24,14,38,39,36,67,28,44,58,32,71,7,29,13,7,45,19,47,12,12,14,71,63,59,61,69,38.0,24+2,24+2,24+2,22,24,24,24,22,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,22+2,24+2,24+2,24+2,22+2,22+2,24+2,24+2,24+2,22+2,66+2,https://cdn.sofifa.net/players/258/718/22_120.png,https://cdn.sofifa.net/teams/100081/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/rs.png
843,241727,https://sofifa.com/player/241727/predrag-rajkovic/220002,P. Rajković,Predrag Rajković,GK,78,83,16500000.0,20000.0,25,1995-10-31,191,85,379.0,Stade de Reims,French Ligue 1,1.0,GK,1.0,,2019-06-21,2023.0,51,Serbia,,,,Right,2,1,2,Medium/Medium,Normal (185+),No,34200000.0,,Long Passer (AI),,,,,,,13,9,13,26,8,8,14,10,25,18,30,18,32,73,29,56,35,26,66,10,25,10,4,42,20,32,11,10,10,77,76,74,79,81,25.0,24+2,24+2,24+2,21,23,23,23,21,24+2,24+2,24+2,22+2,25+2,25+2,25+2,22+2,21+2,24+2,24+2,24+2,21+2,20+2,22+2,22+2,22+2,20+2,77+2,https://cdn.sofifa.net/players/241/727/22_120.png,https://cdn.sofifa.net/teams/379/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/rs.png
6336,254840,https://sofifa.com/player/254840/strahinja-pavlovic/220002,S. Pavlović,Strahinja Pavlović,CB,69,80,2900000.0,13000.0,20,2001-05-24,194,84,69.0,AS Monaco,French Ligue 1,1.0,SUB,21.0,,2020-01-03,2024.0,51,Serbia,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,6100000.0,,,62.0,43.0,50.0,62.0,68.0,75.0,53,43,71,60,25,63,24,38,58,68,56,66,45,66,38,56,62,63,84,36,72,70,34,31,43,68,66,70,65,12,14,8,10,13,,56+2,56+2,56+2,54,54,54,54,54,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,64+2,65+2,65+2,65+2,64+2,65+2,69+2,69+2,69+2,65+2,18+2,https://cdn.sofifa.net/players/254/840/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/rs.png
1416,238095,https://sofifa.com/player/238095/nikola-milenkovic/220002,N. Milenković,Nikola Milenković,"CB, RB",76,83,14000000.0,36000.0,23,1997-10-12,195,90,110374.0,Fiorentina,Italian Serie A,1.0,RCB,4.0,,2017-07-10,2023.0,51,Serbia,,,,Right,3,2,2,Medium/High,Normal (185+),No,26600000.0,,Solid Player,66.0,44.0,61.0,62.0,76.0,81.0,66,38,70,68,35,60,34,22,66,68,68,65,50,74,40,60,73,76,85,54,80,76,22,55,34,70,77,78,77,8,7,13,7,14,,56+2,56+2,56+2,58,56,56,56,58,58+2,58+2,58+2,61+2,63+2,63+2,63+2,61+2,72+2,73+2,73+2,73+2,72+2,73+2,76+2,76+2,76+2,73+2,16+2,https://cdn.sofifa.net/players/238/095/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
850,244253,https://sofifa.com/player/244253/uros-racic/220002,U. Račić,Uroš Račić,"CM, CDM",78,85,28000000.0,31000.0,23,1998-03-17,193,81,461.0,Valencia CF,Spain Primera Division,1.0,LCM,8.0,,2018-07-01,2024.0,51,Serbia,,,,Right,4,3,1,Medium/Medium,Normal (185+),No,64400000.0,,,66.0,75.0,75.0,74.0,78.0,81.0,70,72,75,80,66,74,70,55,77,81,60,70,62,76,57,80,75,79,87,78,68,76,73,76,72,75,77,81,74,11,12,9,14,7,,75+2,75+2,75+2,74,75,75,75,74,75+2,75+2,75+2,74+2,78+2,78+2,78+2,74+2,76+2,78+2,78+2,78+2,76+2,75+2,77+2,77+2,77+2,75+2,18+2,https://cdn.sofifa.net/players/244/253/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
542,193198,https://sofifa.com/player/193198/nemanja-gudelj/220002,N. Gudelj,Nemanja Gudelj,"CDM, CM, CB",79,79,15000000.0,30000.0,29,1991-11-16,187,73,481.0,Sevilla FC,Spain Primera Division,1.0,SUB,6.0,,2019-07-23,2023.0,51,Serbia,,,,Right,2,3,2,Low/Medium,Normal (185+),No,31500000.0,,Long Shot Taker (AI),60.0,70.0,79.0,70.0,75.0,83.0,74,58,69,84,69,66,80,79,77,79,58,61,60,75,53,85,67,84,85,81,83,78,65,74,74,80,74,76,71,8,11,8,14,12,,70+2,70+2,70+2,70,71,71,71,70,72+2,72+2,72+2,72+2,77+2,77+2,77+2,72+2,75+2,78+1,78+1,78+1,75+2,74+2,76+2,76+2,76+2,74+2,18+2,https://cdn.sofifa.net/players/193/198/22_120.png,https://cdn.sofifa.net/teams/481/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/rs.png
90,223848,https://sofifa.com/player/223848/sergej-milinkovic-savic/220002,S. Milinković-Savić,Sergej Milinković-Savić,"CM, CDM, CAM",85,87,66000000.0,100000.0,26,1995-02-27,191,76,46.0,Lazio,Italian Serie A,1.0,RCM,21.0,,2015-08-06,2024.0,51,Serbia,,,,Right,5,4,3,High/Medium,Normal (185+),Yes,117200000.0,,"Power Header, Outside Foot Shot",68.0,79.0,80.0,81.0,79.0,86.0,64,80,86,85,74,84,80,78,85,86,66,70,62,83,63,83,85,91,87,80,79,78,79,82,56,84,78,79,74,7,10,7,16,7,,81+3,81+3,81+3,79,81,81,81,79,81+3,81+3,81+3,80+3,84+3,84+3,84+3,80+3,78+3,82+3,82+3,82+3,78+3,78+3,81+3,81+3,81+3,78+3,18+3,https://cdn.sofifa.net/players/223/848/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
1280,212127,https://sofifa.com/player/212127/darko-lazovic/220002,D. Lazović,Darko Lazović,"LM, RM",76,76,7000000.0,26000.0,30,1990-09-15,181,66,206.0,Hellas Verona,Italian Serie A,1.0,LM,8.0,,2019-08-06,2022.0,51,Serbia,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,11900000.0,,"Speed Dribbler (AI), Outside Foot Shot",85.0,68.0,72.0,77.0,61.0,56.0,78,64,54,73,70,78,68,74,68,76,82,88,80,68,79,76,44,82,39,72,67,60,70,68,49,68,62,64,62,14,10,11,11,9,,69+2,69+2,69+2,75,73,73,73,75,73+2,73+2,73+2,75+1,71+2,71+2,71+2,75+1,72+2,67+2,67+2,67+2,72+2,70+2,61+2,61+2,61+2,70+2,17+2,https://cdn.sofifa.net/players/212/127/22_120.png,https://cdn.sofifa.net/teams/206/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
1930,243656,https://sofifa.com/player/243656/nemanja-radonjic/220002,N. Radonjić,Nemanja Radonjić,"LM, RM",75,78,7500000.0,32000.0,25,1996-02-15,185,76,234.0,SL Benfica,Portuguese Liga ZON SAGRES,1.0,SUB,23.0,Olympique de Marseille,,2022.0,51,Serbia,,,,Right,4,3,1,High/Low,Normal (185+),Yes,,,Speed Dribbler (AI),88.0,71.0,71.0,75.0,30.0,58.0,72,69,49,73,75,76,68,54,66,73,89,88,76,75,71,77,45,67,60,73,43,22,69,73,57,71,31,30,23,7,9,14,13,6,,71+2,71+2,71+2,75,74,74,74,75,74+2,74+2,74+2,74+2,67+2,67+2,67+2,74+2,56+2,51+2,51+2,51+2,56+2,52+2,42+2,42+2,42+2,52+2,16+2,https://cdn.sofifa.net/players/243/656/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/rs.png
1320,220746,https://sofifa.com/player/220746/andrija-zivkovic/220002,A. Živković,Andrija Živković,"RW, LW, RM",76,78,9500000.0,1000.0,24,1996-07-11,169,68,393.0,PAOK,Greek Super League,1.0,RW,14.0,,2020-09-08,2022.0,51,Serbia,,,,Left,3,4,1,High/Medium,Normal (170-),Yes,21600000.0,,"Finesse Shot, Long Shot Taker (AI), Giant Throw-in",78.0,73.0,74.0,81.0,56.0,57.0,76,74,46,74,66,82,83,71,65,81,81,76,75,69,88,78,55,63,54,70,58,64,70,76,68,80,49,64,50,9,11,8,6,6,,71+2,71+2,71+2,76,75,75,75,76,75+2,75+2,75+2,75+2,72+2,72+2,72+2,75+2,68+2,65+2,65+2,65+2,68+2,65+2,59+2,59+2,59+2,65+2,15+2,https://cdn.sofifa.net/players/220/746/22_120.png,https://cdn.sofifa.net/teams/393/60.png,https://cdn.sofifa.net/flags/gr.png,,https://cdn.sofifa.net/flags/rs.png
856,246430,https://sofifa.com/player/246430/dusan-vlahovic/220002,D. Vlahović,Dušan Vlahović,ST,78,85,29000000.0,43000.0,21,2000-01-28,190,75,110374.0,Fiorentina,Italian Serie A,1.0,ST,9.0,,2018-06-26,2023.0,51,Serbia,,,,Left,3,3,2,Medium/Medium,Normal (185+),No,55100000.0,,,75.0,78.0,58.0,73.0,28.0,76.0,50,83,75,68,68,74,66,37,50,80,73,76,61,78,52,78,68,79,82,70,58,22,82,60,74,68,18,26,24,5,15,6,11,10,,78+2,78+2,78+2,73,76,76,76,73,72+2,72+2,72+2,71+2,65+2,65+2,65+2,71+2,52+2,50+2,50+2,50+2,52+2,50+2,46+2,46+2,46+2,50+2,17+2,https://cdn.sofifa.net/players/246/430/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
31,167948,https://sofifa.com/player/167948/hugo-lloris/220002,H. Lloris,Hugo Lloris,GK,87,87,13500000.0,125000.0,34,1986-12-26,188,82,18.0,Tottenham Hotspur,English Premier League,1.0,GK,1.0,,2012-08-31,2022.0,18,France,1335.0,GK,1.0,Left,1,1,4,Medium/Medium,Unique,Yes,25700000.0,,"Leadership, Team Player, Rushes Out Of Goal",,,,,,,13,10,10,50,11,10,11,10,50,34,61,62,55,85,54,49,74,41,43,14,31,27,10,50,40,65,29,10,18,88,83,65,84,90,61.0,31+3,31+3,31+3,33,34,34,34,33,38+3,38+3,38+3,36+3,39+3,39+3,39+3,36+3,35+3,38+3,38+3,38+3,35+3,34+3,30+3,30+3,30+3,34+3,85+2,https://cdn.sofifa.net/players/167/948/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
290,163705,https://sofifa.com/player/163705/steve-mandanda/220002,S. Mandanda,Steve Mandanda,GK,81,81,2900000.0,24000.0,36,1985-03-28,185,82,219.0,Olympique de Marseille,French Ligue 1,1.0,GK,30.0,,2017-07-11,2024.0,18,France,1335.0,SUB,16.0,Right,3,1,3,Medium/Medium,Normal (185+),Yes,5500000.0,,"Leadership, Team Player",,,,,,,14,13,13,46,13,19,13,12,36,27,53,43,52,80,36,59,69,31,61,7,37,23,11,55,11,62,13,15,13,80,80,78,81,81,49.0,31+3,31+3,31+3,32,34,34,34,32,36+3,36+3,36+3,34+3,36+3,36+3,36+3,34+3,30+3,34+3,34+3,34+3,30+3,29+3,29+3,29+3,29+3,29+3,80+1,https://cdn.sofifa.net/players/163/705/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
216,193105,https://sofifa.com/player/193105/alphonse-areola/220002,A. Areola,Alphonse Areola,GK,82,84,26000000.0,75000.0,28,1993-02-27,195,94,19.0,West Ham United,English Premier League,1.0,SUB,13.0,Paris Saint-Germain,,2022.0,18,France,,,,Right,3,1,2,Medium/Medium,Unique,Yes,,,Comes For Crosses,,,,,,,20,19,14,48,16,15,16,16,37,22,56,54,58,78,58,57,72,38,80,14,26,23,17,51,25,64,13,18,12,85,79,76,80,85,55.0,34+2,34+2,34+2,33,34,34,34,33,36+2,36+2,36+2,35+2,36+2,36+2,36+2,35+2,32+2,34+2,34+2,34+2,32+2,31+2,31+2,31+2,31+2,31+2,81+2,https://cdn.sofifa.net/players/193/105/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
621,226851,https://sofifa.com/player/226851/benjamin-pavard/220002,B. Pavard,Benjamin Pavard,"RB, CB",79,82,21500000.0,64000.0,25,1996-03-28,186,81,21.0,FC Bayern München,German 1. Bundesliga,1.0,RB,5.0,,2019-07-01,2024.0,18,France,,,,Right,3,3,3,Low/High,Normal (185+),Yes,37100000.0,,,69.0,53.0,72.0,71.0,78.0,76.0,77,43,80,75,70,68,63,51,76,77,68,69,66,76,66,71,86,79,76,53,69,78,58,66,51,76,76,79,80,9,7,15,7,15,,66+3,66+3,66+3,67,66,66,66,67,68+3,68+3,68+3,70+3,72+3,72+3,72+3,70+3,76+3,76+3,76+3,76+3,76+3,77+3,77+3,77+3,77+3,77+3,17+3,https://cdn.sofifa.net/players/226/851/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/fr.png
832,237678,https://sofifa.com/player/237678/ibrahima-konate/220002,I. Konaté,Ibrahima Konaté,CB,78,86,29500000.0,73000.0,22,1999-05-25,194,95,9.0,Liverpool,English Premier League,1.0,SUB,5.0,,2021-07-01,2026.0,18,France,,,,Right,2,3,2,Medium/High,Normal (185+),Yes,60500000.0,#Aerial Threat,Injury Prone,71.0,34.0,57.0,67.0,80.0,76.0,38,29,77,75,28,67,32,27,69,69,67,75,60,71,54,45,74,61,83,31,77,78,37,51,41,74,76,85,79,9,7,9,9,15,,55+2,55+2,55+2,57,57,57,57,57,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,69+2,74+2,74+2,74+2,69+2,72+2,78+2,78+2,78+2,72+2,17+2,https://cdn.sofifa.net/players/237/678/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
853,245630,https://sofifa.com/player/245630/youssouf-fofana/220002,Y. Fofana,Youssouf Fofana,"CM, CDM",78,83,21500000.0,43000.0,22,1999-01-10,176,69,69.0,AS Monaco,French Ligue 1,1.0,RCM,22.0,,2020-01-30,2024.0,18,France,,,,Right,3,3,2,Medium/High,Normal (170-185),No,42500000.0,,Team Player,71.0,67.0,74.0,77.0,74.0,78.0,66,64,58,79,46,77,66,48,77,78,71,71,72,79,77,76,62,84,76,69,77,79,74,77,64,76,74,79,69,12,7,12,5,9,,71+2,71+2,71+2,74,74,74,74,74,75+2,75+2,75+2,75+2,78+2,78+2,78+2,75+2,76+2,78+2,78+2,78+2,76+2,75+2,74+2,74+2,74+2,75+2,16+2,https://cdn.sofifa.net/players/245/630/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
653,241637,https://sofifa.com/player/241637/aurelien-tchouameni/220002,A. Tchouaméni,Aurélien Tchouaméni,"CM, CDM",79,85,28000000.0,41000.0,21,2000-01-27,187,81,69.0,AS Monaco,French Ligue 1,1.0,LCM,8.0,,2020-01-30,2024.0,18,France,1335.0,SUB,24.0,Right,3,3,2,High/High,Normal (185+),No,58800000.0,,Long Passer (AI),72.0,69.0,75.0,77.0,77.0,82.0,65,67,73,80,50,77,68,53,79,79,70,73,75,79,69,76,74,85,82,72,78,78,79,78,55,78,77,79,71,9,8,12,12,7,,75+2,75+2,75+2,75,76,76,76,75,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,76+2,79+2,79+2,79+2,76+2,76+2,77+2,77+2,77+2,76+2,17+2,https://cdn.sofifa.net/players/241/637/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
337,210008,https://sofifa.com/player/210008/adrien-rabiot/220002,A. Rabiot,Adrien Rabiot,"CM, CDM",81,82,30000000.0,87000.0,26,1995-04-03,192,80,45.0,Juventus,Italian Serie A,1.0,LDM,25.0,,2019-07-01,2023.0,18,France,1335.0,LCM,14.0,Left,3,3,2,Medium/Medium,Lean (185+),Yes,51800000.0,,,76.0,74.0,76.0,80.0,76.0,79.0,70,69,69,84,69,80,55,59,80,84,70,81,69,82,69,86,73,86,80,76,69,80,76,75,67,80,70,81,75,9,12,9,7,15,,77+2,77+2,77+2,77,78,78,78,77,79+2,79+2,79+2,78+2,81+1,81+1,81+1,78+2,79+2,80+2,80+2,80+2,79+2,78+2,77+2,77+2,77+2,78+2,19+2,https://cdn.sofifa.net/players/210/008/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
229,201519,https://sofifa.com/player/201519/jordan-veretout/220002,J. Veretout,Jordan Veretout,"CDM, CM",82,83,29500000.0,66000.0,28,1993-03-01,177,67,52.0,Roma,Italian Serie A,1.0,LDM,17.0,,2019-07-20,2024.0,18,France,1335.0,SUB,17.0,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,52400000.0,,"Long Shot Taker (AI), Playmaker (AI)",77.0,75.0,77.0,79.0,77.0,81.0,69,69,59,85,72,76,69,71,80,82,84,72,76,79,81,83,74,85,79,80,84,77,69,74,85,82,79,81,77,9,10,11,8,9,,74+2,74+2,74+2,76,77,77,77,76,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,77+2,77+2,77+2,78+2,17+2,https://cdn.sofifa.net/players/201/519/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
859,248243,https://sofifa.com/player/248243/eduardo-camavinga/220002,E. Camavinga,Eduardo Camavinga,"CM, CDM",78,89,29500000.0,44000.0,18,2002-11-10,182,68,243.0,Real Madrid CF,Spain Primera Division,1.0,SUB,25.0,,2021-09-01,2027.0,18,France,,,,Left,3,4,3,High/High,Lean (170-185),Yes,66400000.0,,"Flair, Technical Dribbler (AI)",72.0,65.0,76.0,80.0,75.0,77.0,70,62,64,81,59,80,72,59,77,81,73,71,80,78,76,72,70,80,76,64,77,76,73,77,62,81,75,78,76,12,6,8,12,12,,72+3,72+3,72+3,75,75,75,75,75,76+3,76+3,76+3,76+3,78+3,78+3,78+3,76+3,77+3,78+3,78+3,78+3,77+3,76+3,75+3,75+3,75+3,76+3,18+3,https://cdn.sofifa.net/players/248/243/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png
83,194765,https://sofifa.com/player/194765/antoine-griezmann/220002,A. Griezmann,Antoine Griezmann,"ST, LW, RW",85,85,53000000.0,220000.0,30,1991-03-21,176,73,240.0,Atlético de Madrid,Spain Primera Division,1.0,LS,17.0,FC Barcelona,,2022.0,18,France,1335.0,RW,7.0,Left,3,4,4,Medium/Medium,Unique,Yes,,#Acrobat,"Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",80.0,84.0,84.0,87.0,52.0,72.0,83,84,83,84,86,85,86,85,82,89,80,80,92,89,83,82,90,86,63,83,73,49,89,85,79,90,43,54,49,14,8,14,13,14,,84+1,84+1,84+1,85,86-1,86-1,86-1,85,86-1,86-1,86-1,85,82+3,82+3,82+3,85,71+3,69+3,69+3,69+3,71+3,69+3,63+3,63+3,63+3,69+3,21+3,https://cdn.sofifa.net/players/194/765/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
520,178509,https://sofifa.com/player/178509/olivier-giroud/220002,O. Giroud,Olivier Giroud,ST,79,79,8500000.0,48000.0,34,1986-09-30,193,91,47.0,AC Milan,Italian Serie A,1.0,ST,9.0,,2021-07-17,2024.0,18,France,,,,Left,3,3,3,Medium/Medium,Normal (185+),Yes,14500000.0,"#Aerial Threat, #Strength","Flair, Outside Foot Shot, Team Player",39.0,80.0,70.0,71.0,42.0,77.0,64,82,90,75,82,69,70,65,58,81,34,43,54,81,53,84,82,54,88,66,76,42,82,77,90,79,37,37,20,12,15,11,6,5,,78+1,78+1,78+1,70,74,74,74,70,73+3,73+3,73+3,69+3,69+3,69+3,69+3,69+3,53+3,58+3,58+3,58+3,53+3,51+3,56+3,56+3,56+3,51+3,17+3,https://cdn.sofifa.net/players/178/509/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/fr.png
6,231747,https://sofifa.com/player/231747/kylian-mbappe/220002,K. Mbappé,Kylian Mbappé Lottin,"ST, LW",91,95,194000000.0,230000.0,22,1998-12-20,182,73,73.0,Paris Saint-Germain,French Ligue 1,1.0,ST,7.0,,2018-07-01,2022.0,18,France,1335.0,LW,10.0,Right,4,5,4,High/Low,Unique,Yes,373500000.0,"#Speedster, #Dribbler, #Acrobat, #Clinical Finisher, #Complete Forward","Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",97.0,88.0,80.0,92.0,36.0,77.0,78,93,72,85,83,93,80,69,71,91,97,97,92,93,83,86,78,88,77,82,62,38,92,82,79,88,26,34,32,13,5,7,11,6,,89+3,89+3,89+3,90,90,90,90,90,89+3,89+3,89+3,89+3,81+3,81+3,81+3,89+3,67+3,63+3,63+3,63+3,67+3,63+3,54+3,54+3,54+3,63+3,18+3,https://cdn.sofifa.net/players/231/747/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
2347,237679,https://sofifa.com/player/237679/randal-kolo-muani/220002,R. Kolo Muani,Randal Kolo Muani,"ST, RW, LW",74,82,9500000.0,21000.0,22,1998-12-05,187,73,71.0,FC Nantes,French Ligue 1,1.0,LS,23.0,,2017-07-01,2022.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (185+),No,20900000.0,,,82.0,69.0,60.0,77.0,31.0,61.0,37,72,75,73,64,81,62,54,62,78,84,81,78,70,52,71,73,67,69,63,31,22,74,60,62,69,28,24,31,7,14,15,8,5,,74+2,74+2,74+2,72,74,74,74,72,73+2,73+2,73+2,71+2,65+2,65+2,65+2,71+2,52+2,50+2,50+2,50+2,52+2,50+2,45+2,45+2,45+2,50+2,16+2,https://cdn.sofifa.net/players/237/679/22_120.png,https://cdn.sofifa.net/teams/71/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
11,165153,https://sofifa.com/player/165153/karim-benzema/220002,K. Benzema,Karim Benzema,"CF, ST",89,89,66000000.0,350000.0,33,1987-12-19,185,81,243.0,Real Madrid CF,Spain Primera Division,1.0,CF,9.0,,2009-07-09,2023.0,18,France,1335.0,CF,19.0,Right,4,4,4,Medium/Medium,Normal (170-185),Yes,135300000.0,#Poacher,"Leadership, Finesse Shot, Playmaker (AI), Outside Foot Shot, Team Player",76.0,86.0,81.0,87.0,39.0,77.0,75,90,89,86,86,87,81,73,73,90,77,75,79,91,72,85,79,78,82,79,63,39,90,87,84,90,43,24,18,13,11,5,5,7,,87+2,87+2,87+2,85,87,87,87,85,86+3,86+3,86+3,84+3,80+3,80+3,80+3,84+3,63+3,62+3,62+3,62+3,63+3,59+3,55+3,55+3,55+3,59+3,18+3,https://cdn.sofifa.net/players/165/153/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
282,241671,https://sofifa.com/player/241671/dominik-livakovic/220002,D. Livaković,Dominik Livaković,GK,82,87,35000000.0,1000.0,26,1995-01-09,187,79,211.0,Dinamo Zagreb,Croatian Prva HNL,1.0,GK,40.0,,2015-08-31,2024.0,10,Croatia,,,,Right,3,1,2,Medium/Medium,Normal (185+),No,79600000.0,,Saves with Feet,,,,,,,13,12,13,46,10,19,12,11,56,28,57,54,65,80,30,56,61,32,75,9,26,21,11,60,15,64,24,20,21,81,78,74,80,85,56.0,33+2,33+2,33+2,33,35,35,35,33,38+2,38+2,38+2,36+2,40+2,40+2,40+2,36+2,32+2,38+2,38+2,38+2,32+2,32+2,33+2,33+2,33+2,32+2,81+2,https://cdn.sofifa.net/players/241/671/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png,,https://cdn.sofifa.net/flags/hr.png
